zip,fips,county,STATE
95076,06053,Monterey County,CA
93920,06053,Monterey County,CA
93450,06053,Monterey County,CA
93906,06053,Monterey County,CA
93908,06053,Monterey County,CA
93930,06053,Monterey County,CA
93940,06053,Monterey County,CA
93932,06053,Monterey County,CA
93955,06053,Monterey County,CA
93915,06053,Monterey County,CA
95004,06053,Monterey County,CA
93953,06053,Monterey County,CA
93950,06053,Monterey County,CA
93933,06053,Monterey County,CA
93927,06053,Monterey County,CA
93451,06053,Monterey County,CA
93426,06053,Monterey County,CA
93943,06053,Monterey County,CA
93907,06053,Monterey County,CA
93924,06053,Monterey County,CA
93921,06053,Monterey County,CA
93960,06053,Monterey County,CA
93922,06053,Monterey County,CA
93944,06053,Monterey County,CA
93902,06053,Monterey County,CA
95039,06053,Monterey County,CA
93962,06053,Monterey County,CA
93928,06053,Monterey County,CA
94591,06055,Napa County,CA
94562,06055,Napa County,CA
94559,06055,Napa County,CA
94581,06055,Napa County,CA
94503,06055,Napa County,CA
94515,06055,Napa County,CA
94567,06055,Napa County,CA
94599,06055,Napa County,CA
94573,06055,Napa County,CA
94576,06055,Napa County,CA
95461,06055,Napa County,CA
94508,06055,Napa County,CA
95476,06055,Napa County,CA
94574,06055,Napa County,CA
94558,06055,Napa County,CA
96162,06057,Nevada County,CA
95602,06057,Nevada County,CA
96111,06057,Nevada County,CA
96161,06057,Nevada County,CA
95975,06057,Nevada County,CA
95712,06057,Nevada County,CA
95959,06057,Nevada County,CA
95946,06057,Nevada County,CA
95728,06057,Nevada County,CA
95924,06057,Nevada County,CA
95986,06057,Nevada County,CA
95949,06057,Nevada County,CA
95945,06057,Nevada County,CA
95977,06057,Nevada County,CA
95960,06057,Nevada County,CA
96160,06057,Nevada County,CA
90740,06059,Orange County,CA
90680,06059,Orange County,CA
92627,06059,Orange County,CA
92628,06059,Orange County,CA
90620,06059,Orange County,CA
92673,06059,Orange County,CA
92869,06059,Orange County,CA
92825,06059,Orange County,CA
92831,06059,Orange County,CA
92708,06059,Orange County,CA
92801,06059,Orange County,CA
92707,06059,Orange County,CA
92834,06059,Orange County,CA
92867,06059,Orange County,CA
92616,06059,Orange County,CA
92674,06059,Orange County,CA
92799,06059,Orange County,CA
92711,06059,Orange County,CA
92697,06059,Orange County,CA
92803,06059,Orange County,CA
92885,06059,Orange County,CA
92859,06059,Orange County,CA
92735,06059,Orange County,CA
92605,06059,Orange County,CA
92864,06059,Orange County,CA
92612,06059,Orange County,CA
92618,06059,Orange County,CA
92603,06059,Orange County,CA
92604,06059,Orange County,CA
92679,06059,Orange County,CA
92637,06059,Orange County,CA
92653,06059,Orange County,CA
92659,06059,Orange County,CA
92704,06059,Orange County,CA
92804,06059,Orange County,CA
90742,06059,Orange County,CA
92617,06059,Orange County,CA
92676,06059,Orange County,CA
92652,06059,Orange County,CA
90633,06059,Orange County,CA
92836,06059,Orange County,CA
92846,06059,Orange County,CA
90720,06059,Orange County,CA
92624,06059,Orange County,CA
90622,06059,Orange County,CA
92672,06059,Orange County,CA
92675,06059,Orange County,CA
92677,06059,Orange County,CA
92647,06059,Orange County,CA
92649,06059,Orange County,CA
92651,06059,Orange County,CA
92660,06059,Orange County,CA
92701,06059,Orange County,CA
92703,06059,Orange County,CA
92845,06059,Orange County,CA
92809,06059,Orange County,CA
92654,06059,Orange County,CA
92861,06059,Orange County,CA
92863,06059,Orange County,CA
92812,06059,Orange County,CA
90743,06059,Orange County,CA
92602,06059,Orange County,CA
92609,06059,Orange County,CA
90623,06059,Orange County,CA
90631,06059,Orange County,CA
90632,06059,Orange County,CA
92683,06059,Orange County,CA
92630,06059,Orange County,CA
92692,06059,Orange County,CA
92835,06059,Orange County,CA
92842,06059,Orange County,CA
92857,06059,Orange County,CA
92615,06059,Orange County,CA
92684,06059,Orange County,CA
90638,06059,Orange County,CA
92814,06059,Orange County,CA
92899,06059,Orange County,CA
92619,06059,Orange County,CA
90630,06059,Orange County,CA
92656,06059,Orange County,CA
92661,06059,Orange County,CA
92870,06059,Orange County,CA
92886,06059,Orange County,CA
92806,06059,Orange County,CA
92821,06059,Orange County,CA
92833,06059,Orange County,CA
92807,06059,Orange County,CA
92844,06059,Orange County,CA
92866,06059,Orange County,CA
92802,06059,Orange County,CA
92782,06059,Orange County,CA
92822,06059,Orange County,CA
92838,06059,Orange County,CA
92823,06059,Orange County,CA
92871,06059,Orange County,CA
92856,06059,Orange County,CA
92862,06059,Orange County,CA
92698,06059,Orange County,CA
92606,06059,Orange County,CA
92658,06059,Orange County,CA
92688,06059,Orange County,CA
92655,06059,Orange County,CA
92840,06059,Orange County,CA
92841,06059,Orange County,CA
92780,06059,Orange County,CA
92805,06059,Orange County,CA
92817,06059,Orange County,CA
92832,06059,Orange County,CA
92865,06059,Orange County,CA
92607,06059,Orange County,CA
92837,06059,Orange County,CA
92816,06059,Orange County,CA
92614,06059,Orange County,CA
92610,06059,Orange County,CA
92620,06059,Orange County,CA
90621,06059,Orange County,CA
92648,06059,Orange County,CA
92691,06059,Orange County,CA
92887,06059,Orange County,CA
92843,06059,Orange County,CA
92706,06059,Orange County,CA
92811,06059,Orange County,CA
92728,06059,Orange County,CA
90721,06059,Orange County,CA
92815,06059,Orange County,CA
92693,06059,Orange County,CA
90808,06059,Orange County,CA
92625,06059,Orange County,CA
92623,06059,Orange County,CA
92626,06059,Orange County,CA
92629,06059,Orange County,CA
92663,06059,Orange County,CA
92657,06059,Orange County,CA
92646,06059,Orange County,CA
92662,06059,Orange County,CA
92694,06059,Orange County,CA
92690,06059,Orange County,CA
92702,06059,Orange County,CA
92868,06059,Orange County,CA
92808,06059,Orange County,CA
92705,06059,Orange County,CA
92781,06059,Orange County,CA
92678,06059,Orange County,CA
92685,06059,Orange County,CA
92650,06059,Orange County,CA
90624,06059,Orange County,CA
96161,06061,Placer County,CA
95658,06061,Placer County,CA
95717,06061,Placer County,CA
95631,06061,Placer County,CA
96145,06061,Placer County,CA
95668,06061,Placer County,CA
96141,06061,Placer County,CA
95663,06061,Placer County,CA
95650,06061,Placer County,CA
95604,06061,Placer County,CA
95602,06061,Placer County,CA
95681,06061,Placer County,CA
95701,06061,Placer County,CA
95703,06061,Placer County,CA
95626,06061,Placer County,CA
96142,06061,Placer County,CA
95714,06061,Placer County,CA
95765,06061,Placer County,CA
95678,06061,Placer County,CA
96143,06061,Placer County,CA
95713,06061,Placer County,CA
95722,06061,Placer County,CA
95648,06061,Placer County,CA
96146,06061,Placer County,CA
95959,06061,Placer County,CA
95747,06061,Placer County,CA
95603,06061,Placer County,CA
95677,06061,Placer County,CA
96140,06061,Placer County,CA
95715,06061,Placer County,CA
95746,06061,Placer County,CA
95661,06061,Placer County,CA
96148,06061,Placer County,CA
95736,06061,Placer County,CA
96122,06063,Plumas County,CA
95983,06063,Plumas County,CA
95923,06063,Plumas County,CA
96106,06063,Plumas County,CA
95915,06063,Plumas County,CA
96129,06063,Plumas County,CA
95934,06063,Plumas County,CA
95981,06063,Plumas County,CA
95971,06063,Plumas County,CA
96020,06063,Plumas County,CA
96137,06063,Plumas County,CA
95980,06063,Plumas County,CA
96103,06063,Plumas County,CA
95984,06063,Plumas County,CA
95930,06063,Plumas County,CA
96135,06063,Plumas County,CA
95947,06063,Plumas County,CA
95956,06063,Plumas County,CA
96105,06063,Plumas County,CA
92555,06065,Riverside County,CA
92509,06065,Riverside County,CA
92517,06065,Riverside County,CA
92530,06065,Riverside County,CA
92504,06065,Riverside County,CA
92236,06065,Riverside County,CA
92324,06065,Riverside County,CA
92584,06065,Riverside County,CA
92595,06065,Riverside County,CA
92882,06065,Riverside County,CA
92513,06065,Riverside County,CA
92516,06065,Riverside County,CA
92239,06065,Riverside County,CA
92503,06065,Riverside County,CA
92570,06065,Riverside County,CA
92505,06065,Riverside County,CA
92551,06065,Riverside County,CA
92282,06065,Riverside County,CA
92240,06065,Riverside County,CA
92223,06065,Riverside County,CA
92201,06065,Riverside County,CA
92203,06065,Riverside County,CA
92210,06065,Riverside County,CA
92590,06065,Riverside County,CA
92596,06065,Riverside County,CA
92860,06065,Riverside County,CA
92230,06065,Riverside County,CA
92255,06065,Riverside County,CA
92502,06065,Riverside County,CA
92877,06065,Riverside County,CA
92202,06065,Riverside County,CA
92521,06065,Riverside County,CA
92028,06065,Riverside County,CA
92522,06065,Riverside County,CA
92599,06065,Riverside County,CA
92544,06065,Riverside County,CA
92557,06065,Riverside County,CA
92539,06065,Riverside County,CA
92545,06065,Riverside County,CA
92536,06065,Riverside County,CA
92276,06065,Riverside County,CA
92881,06065,Riverside County,CA
92320,06065,Riverside County,CA
92878,06065,Riverside County,CA
92373,06065,Riverside County,CA
92549,06065,Riverside County,CA
92507,06065,Riverside County,CA
92561,06065,Riverside County,CA
92264,06065,Riverside County,CA
92260,06065,Riverside County,CA
92274,06065,Riverside County,CA
92253,06065,Riverside County,CA
92254,06065,Riverside County,CA
92211,06065,Riverside County,CA
92586,06065,Riverside County,CA
92585,06065,Riverside County,CA
92587,06065,Riverside County,CA
92571,06065,Riverside County,CA
92263,06065,Riverside County,CA
92589,06065,Riverside County,CA
92247,06065,Riverside County,CA
92226,06065,Riverside County,CA
92508,06065,Riverside County,CA
92532,06065,Riverside County,CA
92563,06065,Riverside County,CA
92262,06065,Riverside County,CA
92234,06065,Riverside County,CA
92248,06065,Riverside County,CA
92583,06065,Riverside County,CA
92593,06065,Riverside County,CA
92879,06065,Riverside County,CA
92531,06065,Riverside County,CA
92562,06065,Riverside County,CA
92518,06065,Riverside County,CA
92270,06065,Riverside County,CA
92225,06065,Riverside County,CA
92235,06065,Riverside County,CA
92581,06065,Riverside County,CA
92591,06065,Riverside County,CA
92883,06065,Riverside County,CA
92261,06065,Riverside County,CA
92564,06065,Riverside County,CA
91708,06065,Riverside County,CA
92548,06065,Riverside County,CA
92553,06065,Riverside County,CA
92567,06065,Riverside County,CA
92546,06065,Riverside County,CA
92552,06065,Riverside County,CA
91752,06065,Riverside County,CA
92241,06065,Riverside County,CA
92220,06065,Riverside County,CA
92592,06065,Riverside County,CA
92519,06065,Riverside County,CA
92514,06065,Riverside County,CA
92399,06065,Riverside County,CA
92258,06065,Riverside County,CA
92543,06065,Riverside County,CA
92501,06065,Riverside County,CA
92506,06065,Riverside County,CA
92582,06065,Riverside County,CA
92880,06065,Riverside County,CA
92572,06065,Riverside County,CA
92556,06065,Riverside County,CA
95757,06067,Sacramento County,CA
95819,06067,Sacramento County,CA
95864,06067,Sacramento County,CA
95630,06067,Sacramento County,CA
95673,06067,Sacramento County,CA
95641,06067,Sacramento County,CA
94571,06067,Sacramento County,CA
95840,06067,Sacramento County,CA
95816,06067,Sacramento County,CA
95814,06067,Sacramento County,CA
95838,06067,Sacramento County,CA
95835,06067,Sacramento County,CA
95638,06067,Sacramento County,CA
95626,06067,Sacramento County,CA
95693,06067,Sacramento County,CA
95615,06067,Sacramento County,CA
95894,06067,Sacramento County,CA
95836,06067,Sacramento County,CA
95841,06067,Sacramento County,CA
95832,06067,Sacramento County,CA
95829,06067,Sacramento County,CA
95611,06067,Sacramento County,CA
95652,06067,Sacramento County,CA
95763,06067,Sacramento County,CA
95865,06067,Sacramento County,CA
95852,06067,Sacramento County,CA
95690,06067,Sacramento County,CA
95759,06067,Sacramento County,CA
95813,06067,Sacramento County,CA
95818,06067,Sacramento County,CA
95817,06067,Sacramento County,CA
95820,06067,Sacramento County,CA
95741,06067,Sacramento County,CA
95837,06067,Sacramento County,CA
95831,06067,Sacramento County,CA
95609,06067,Sacramento County,CA
95830,06067,Sacramento County,CA
95680,06067,Sacramento County,CA
95823,06067,Sacramento County,CA
95758,06067,Sacramento County,CA
95742,06067,Sacramento County,CA
95811,06067,Sacramento County,CA
95827,06067,Sacramento County,CA
95825,06067,Sacramento County,CA
95632,06067,Sacramento County,CA
95670,06067,Sacramento County,CA
95608,06067,Sacramento County,CA
95610,06067,Sacramento County,CA
95628,06067,Sacramento County,CA
95866,06067,Sacramento County,CA
95867,06067,Sacramento County,CA
95639,06067,Sacramento County,CA
95822,06067,Sacramento County,CA
95815,06067,Sacramento County,CA
95833,06067,Sacramento County,CA
95624,06067,Sacramento County,CA
95671,06067,Sacramento County,CA
95821,06067,Sacramento County,CA
95683,06067,Sacramento County,CA
95843,06067,Sacramento County,CA
95834,06067,Sacramento County,CA
95842,06067,Sacramento County,CA
95662,06067,Sacramento County,CA
95660,06067,Sacramento County,CA
95860,06067,Sacramento County,CA
95655,06067,Sacramento County,CA
95824,06067,Sacramento County,CA
95828,06067,Sacramento County,CA
95826,06067,Sacramento County,CA
95851,06067,Sacramento County,CA
95621,06067,Sacramento County,CA
95812,06067,Sacramento County,CA
95853,06067,Sacramento County,CA
95678,06067,Sacramento County,CA
95043,06069,San Benito County,CA
95004,06069,San Benito County,CA
95045,06069,San Benito County,CA
95023,06069,San Benito County,CA
95024,06069,San Benito County,CA
95075,06069,San Benito County,CA
93925,06069,San Benito County,CA
92410,06071,San Bernardino County,CA
92411,06071,San Bernardino County,CA
91730,06071,San Bernardino County,CA
91762,06071,San Bernardino County,CA
92373,06071,San Bernardino County,CA
92345,06071,San Bernardino County,CA
92312,06071,San Bernardino County,CA
92315,06071,San Bernardino County,CA
91759,06071,San Bernardino County,CA
92278,06071,San Bernardino County,CA
92317,06071,San Bernardino County,CA
91737,06071,San Bernardino County,CA
92277,06071,San Bernardino County,CA
92308,06071,San Bernardino County,CA
92324,06071,San Bernardino County,CA
92325,06071,San Bernardino County,CA
92365,06071,San Bernardino County,CA
91784,06071,San Bernardino County,CA
92363,06071,San Bernardino County,CA
91743,06071,San Bernardino County,CA
92415,06071,San Bernardino County,CA
92364,06071,San Bernardino County,CA
92350,06071,San Bernardino County,CA
92341,06071,San Bernardino County,CA
92338,06071,San Bernardino County,CA
92322,06071,San Bernardino County,CA
92321,06071,San Bernardino County,CA
92385,06071,San Bernardino County,CA
92304,06071,San Bernardino County,CA
92225,06071,San Bernardino County,CA
91739,06071,San Bernardino County,CA
92285,06071,San Bernardino County,CA
92310,06071,San Bernardino County,CA
92311,06071,San Bernardino County,CA
92313,06071,San Bernardino County,CA
92399,06071,San Bernardino County,CA
92356,06071,San Bernardino County,CA
92337,06071,San Bernardino County,CA
92352,06071,San Bernardino County,CA
92401,06071,San Bernardino County,CA
91786,06071,San Bernardino County,CA
92309,06071,San Bernardino County,CA
92347,06071,San Bernardino County,CA
92327,06071,San Bernardino County,CA
91785,06071,San Bernardino County,CA
92509,06071,San Bernardino County,CA
92323,06071,San Bernardino County,CA
92318,06071,San Bernardino County,CA
92418,06071,San Bernardino County,CA
91708,06071,San Bernardino County,CA
92284,06071,San Bernardino County,CA
92335,06071,San Bernardino County,CA
92394,06071,San Bernardino County,CA
92372,06071,San Bernardino County,CA
92359,06071,San Bernardino County,CA
93555,06071,San Bernardino County,CA
92382,06071,San Bernardino County,CA
92358,06071,San Bernardino County,CA
92320,06071,San Bernardino County,CA
91752,06071,San Bernardino County,CA
91709,06071,San Bernardino County,CA
91761,06071,San Bernardino County,CA
91729,06071,San Bernardino County,CA
92301,06071,San Bernardino County,CA
92256,06071,San Bernardino County,CA
92374,06071,San Bernardino County,CA
92344,06071,San Bernardino County,CA
92334,06071,San Bernardino County,CA
92342,06071,San Bernardino County,CA
92368,06071,San Bernardino County,CA
92405,06071,San Bernardino County,CA
92423,06071,San Bernardino County,CA
92402,06071,San Bernardino County,CA
92406,06071,San Bernardino County,CA
92357,06071,San Bernardino County,CA
93562,06071,San Bernardino County,CA
91710,06071,San Bernardino County,CA
91763,06071,San Bernardino County,CA
92307,06071,San Bernardino County,CA
92395,06071,San Bernardino County,CA
92316,06071,San Bernardino County,CA
92346,06071,San Bernardino County,CA
92386,06071,San Bernardino County,CA
92404,06071,San Bernardino County,CA
91764,06071,San Bernardino County,CA
92880,06071,San Bernardino County,CA
92286,06071,San Bernardino County,CA
92393,06071,San Bernardino County,CA
92305,06071,San Bernardino County,CA
92267,06071,San Bernardino County,CA
92375,06071,San Bernardino County,CA
92413,06071,San Bernardino County,CA
92268,06071,San Bernardino County,CA
92391,06071,San Bernardino County,CA
92242,06071,San Bernardino County,CA
92371,06071,San Bernardino County,CA
92407,06071,San Bernardino County,CA
92340,06071,San Bernardino County,CA
92427,06071,San Bernardino County,CA
92329,06071,San Bernardino County,CA
92369,06071,San Bernardino County,CA
92339,06071,San Bernardino County,CA
